title,price,type,bedrooms,bathrooms,location,url,description,amenities,area,country,city,district,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
C6-2X,295680.0,Apartment,3.0,4.0,"Beit Meri, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/3970-C6-2X/apartment-for-sale-beit-meri-lebanon-3970-C6-2X,"3 Bedroom apartment of 154sqm .1 master bedroom 3 toilets. 1 maids' room and toilet. 2 parking and 1 storage Reference C6-2X 295,680 USD Save Share","['Maids Room', 'Balcony', 'Shared Pool', 'Shared Spa', 'Security', 'Concierge', 'Maid Service', 'Covered Parking', 'View of Water', 'View of Landmark', 'Pets Allowed', 'Shared Gym', 'Lobby in Building', ""Children's Pool"", ""Children's Play Area"", 'Barbecue Area', 'Storage Room', 'City View', 'Maintenance', 'Near Public transportation', 'Near restaurants']",1658.0,Lebanon,Beit Meri,El Metn ,178.33534378769602,26,147,1,5,43,356,1,1,2,1,0,1,0,1,21
A Modern & Renovated Apt. For Sale In Achrafieh,275000.0,Apartment,3.0,2.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S766/apartment-for-sale-achrafieh-lebanon-HERO-S766,"Modern & well Decorated Apartment In A Well Maintained Building & Perfect Location For Sale.   This Beautiful Apartment has 2 Balconies and Perfect Location.  Stop thinking !!! Just Call   This 125 Sqm Apartment Consists of 1 Dining Room, 1 Living Room, 3 Bedrooms, 2 Bathrooms, Kitchen Appliances, Built-In Wardrobes, Central Ac/Heating System, Generator.  Price: 275,000 USD + 2.5 Commission - Cash or International Bank Transfer.  Achrafieh is a desirable location AND most vibrant city in Beirut.  The environment is great, independent, which provides you a fantastic way of life and place to have a good sociability.  This property located close to shopping malls, restaurants, coffee shops, grocery stores, hospitals, schools and many other amenities.  It is important to search for a well-connected and secured residential area that is easily accessible for your daily needs.  For this reason, Please do not hesitate to contact us for similar units, our team would be happy to assist you regarding this matter and to find you the best apartment in the Area.  WE HAVE THE LARGEST DATABASE OF APARTMENTS IN ACHRAFIEH. Reference S766 275,000 USD Save Share","['Central A/C', 'Balcony', 'Concierge', 'Built in Wardrobes', 'Kitchen Appliances', 'Near Public transportation', 'Near restaurants']",1345.0,Lebanon,Achrafieh,Beirut ,204.46096654275092,183,1160,9,47,14,133,0,0,0,0,2,1,0,0,7
Brand New Apartment with an Open View,360000.0,Apartment,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S521/apartment-for-sale-achrafieh-lebanon-HERO-S521,"Brand New Apartment in a Brand New Building Located in a Very Quiet Street with a Dead End Road.  This 176sqm Modern Apartment has a Beautiful Open View Balcony, 3 Bedrooms, 4 Bathrooms, Maid Room, Dining Room, Living Room, Built-in Wardrobes, Central AC/heating system, security, generator, 2 Parking + Cave & a Concierge.  Price: 360.000 USD + 2.5% Commission - Cash or International Bank Transfer.  Achrafieh is a desirable location & most vibrant city in Beirut.  The environment is great, independent, which provides you a fantastic way of life and place to have a good sociability.   This property located close to shopping malls, restaurants, coffee shops, grocery stores, hospitals, schools and many other amenities.  It is important to search for a well-connected and secured residential area that is easily accessible for your daily needs.   For this reason, Please do not hesitate to contact us for similar units, our team would be happy to assist you regarding this matter and to find you the best apartment in the Area.  WE HAVE THE LARGEST DATABASE OF APARTMENTS IN ACHRAFIEH. Reference S521 360,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'City View', 'Near Public transportation', 'Near restaurants']",1894.0,Lebanon,Achrafieh,Beirut ,190.0739176346357,183,1128,7,37,20,179,0,1,0,0,2,1,0,0,10
Brand New Apt. | Brand New Building | Calm Area,250000.0,Apartment,2.0,2.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S756/apartment-for-sale-achrafieh-lebanon-HERO-S756,"Brand-New Apartment in A Brand-New Building With The Highest safety Features as Building Construction, Located in A Very Calm Area.  This 105 sqm Apartment consist of 2 Bedrooms, 2 Bathrooms, Generator, 1 Parking and a Concierge!   Price : 250,000 USD + 2.5 Commission - Cash or International Bank Transfer.  Achrafieh is a desirable location & most vibrant city in Beirut.  The environment is great, independent, which provides you a fantastic way of life and place to have a good sociability.   This property located close to shopping malls, restaurants, coffee shops, grocery stores, hospitals, schools and many other amenities.  It is important to search for a well-connected and secured residential area that is easily accessible for your daily needs.   For this reason, Please do not hesitate to contact us for similar units, our team would be happy to assist you regarding this matter and to find you the best apartment in the Area.  WE HAVE THE LARGEST DATABASE OF APARTMENTS IN ACHRAFIEH Reference S756 250,000 USD Save Share","['Near restaurants', 'Concierge', 'Covered Parking', 'City View', 'Near Public transportation']",1130.0,Lebanon,Achrafieh,Beirut ,221.23893805309734,167,1034,10,47,10,95,0,1,0,0,0,0,0,0,5
Apartment For Sale in New Halat Jbeil,230000.0,Apartment,3.0,2.0,"Halat, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-HL-900/apartment-for-sale-halat-lebanon-EV-HL-900,"🏡 Apartment for Sale | New Halat – Jbeil 🌊 ✨ Spacious 3-Bedroom Apartment with Beautiful Sea & Mountain Views  📏 Size: 175 sqm 💰 Price: $230,000 📍 Location: New Halat, Jbeil  ⸻  Property Details:  🛋️ Salon with Sea View Balcony 🍽️ Dining Room 🍳 Kitchen with Balcony 🛏️ Bedroom 1 with Balcony 🛏️ Bedroom 2 🚿 Bathroom for Bedrooms 1 & 2 🛏️ Master Bedroom with Mountain View Balcony 🚻 Guest Toilet 🛢️ Diesel Tank: 1000L 🚗 1 Underground Parking Space 🏠 1 Cave for Extra Storage Reference HL-900 230,000 USD Save Share","['Balcony', 'Covered Parking', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View']",1884.0,Lebanon,Halat,Jbeil ,122.08067940552017,94,513,7,37,12,92,0,1,0,0,0,1,0,1,6
Apartment For sale in Halat Jbeil,100000.0,Apartment,2.0,2.0,"Halat, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-NB-145/apartment-for-sale-halat-lebanon-EV-NB-145,"🏡 Apartment for Sale | Halat – Jbeil 🌊 ✨ Beautiful Apartment with Open Sea View – Prime Location  📏 Size: 125 sqm 💰 Price: $100,000 📍 Location: Halat, Jbeil 🏗️ Floor: 1st  ⸻  Property Details:  🛏️ 2 Bedrooms 🚽 2 Bathrooms 🛋️ Salon & Dining Room 🌅 Open Sea View 🚗 2 Underground Parking Spaces 🏠 Cave for Extra Storage Reference NB-145 100,000 USD Save Share","['Balcony', 'Covered Parking', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View']",1345.0,Lebanon,Halat,Jbeil ,74.34944237918215,67,356,6,33,12,92,0,1,0,0,0,1,0,1,6
Apartment for Sale in Zaraoun,165000.0,Apartment,3.0,2.0,"Zaraoun, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-F764/apartment-for-sale-zaraoun-lebanon-RWI-F764,"A charming apartment located in the peaceful and scenic area of Zaraoun, offering comfort and functionality for a serene lifestyle.  Property Details:  Size: 145 sqm  Floor: 1st floor  Living Room: 1  Bedrooms: 3 (including a walk-in closet)  Bathrooms: 2  Maid’s room  Balcony: 1  Covered parking: 1  Storage room  Additional Features:  Pets allowed  Ideal for families seeking a cozy home surrounded by nature, yet within easy reach of nearby amenities.  From all of us at Ray White, we wish you every success in the search for your next property. If you would like more detail on this or to chat about one of the many other properties, we have available please call or email us today.  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference F764 165,000 USD Save Share","['Maids Room', 'Balcony', 'Covered Parking', 'Walk-in Closet', 'City View', 'Near Public transportation', 'Near restaurants']",1561.0,Lebanon,Zaraoun,El Metn ,105.7014734144779,254,1548,5,29,14,125,0,1,0,0,0,1,0,0,7
Apartment For Sale in Blat Jbeil,140000.0,Apartment,2.0,2.0,"Jbeil, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-JB-547/apartment-for-sale-jbeil-lebanon-EV-JB-547,"🏡 Apartment for Sale | Blat – Jbeil 🌊 ✨ Prime Location – 1 Minute Away from the Highway  📏 Size: 135 sqm 🏢 Floor: 2nd 💰 Price: $140,000  ⸻  Property Features: 	•	🛏️ 2 Bedrooms 	•	🚽 2 Bathrooms 	•	🍽️ Kitchen & Dining Room 	•	🛋️ Spacious Salon 	•	🌅 Open Sea View 	•	🚗 2 Covered Parking Spaces Reference JB-547 140,000 USD Save Share","['Balcony', 'Covered Parking', 'View of Water', 'Pets Allowed', 'City View']",1453.0,Lebanon,Jbeil,Jbeil ,96.35237439779766,67,330,6,32,10,76,0,1,0,0,0,1,0,1,5
For Sale – Fully Renovated Apartment in Biyada with Panoramic Sea View,400000.0,Apartment,3.0,3.0,"El Biyada, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG442/apartment-for-sale-el-biyada-lebanon-RWR-RG442,"Stunning 250m² apartment offering elegance and comfort in a calm residential area.   3 Bedrooms (1 master)  3 Bathrooms  Spacious Salon with Chimney  Dinning room  TV Room  New Fitted Kitchen  Maid’s Room  Heating System & Air Conditioning  2 Parking Spots  Panoramic Sea View  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries.  The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East.  The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing & investment, construction, leasing, and insurance.  We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference RG442 400,000 USD Save Share",[],2691.0,Lebanon,El Biyada,El Metn ,148.64362690449647,182,1143,12,70,1,2,0,0,0,0,0,0,0,0,0
For Sale – Elegant 350 sqm Furnished Apartment in Rabieh,900000.0,Apartment,4.0,4.0,"Rabieh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG441/apartment-for-sale-rabieh-lebanon-RWR-RG441,"Spacious 350 sqm residence sits in a calm and prestigious and calm area of Rabieh  Property Highlights:  Fully furnished with a tasteful blend of vintage and modern pieces of furniture  4 bedrooms, including 2 master suites (main master with private balcony)  Walk-in closets  Mitsubishi split A/C units in all bedrooms  Separate living room with balcony  Expansive open space with two salons and a dining area opening onto a 40+ sqm enclosed balcony with curtain glass and electric SOMFI curtains  Marble flooring throughout all living areas  Spacious kitchen with dining area  Maid’s room with private bathroom  Central air conditioning, heating radiators, and video phone  2 wide side-by-side indoor parking spaces + visitor parking  Solar system providing hot water  Fiber Optics internet available  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries.  The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East.  The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing & investment, construction, leasing, and insurance.  We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference RG441 900,000 USD Save Share",[],3767.0,Lebanon,Rabieh,El Metn ,238.9169100079639,261,1669,10,56,1,2,0,0,0,0,0,0,0,0,0
Apartment for sale in Hadath,150000.0,Apartment,3.0,2.0,"Hadath, Mount Lebanon Governorate, Baabda district",https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM112AD/apartment-for-sale-hadath-lebanon-GOLD-GM112AD,"Apartment for sale in Hadath  Location: Hadath - Baabda  Size: 145 sqm  3 bedrooms  2 bathrooms  Fully furnished  Price: 150,000$  Reference Number: GM112AD  Contact Golden Mark Real Estate for more details Reference GM112AD 150,000 USD Save Share","['Central A/C', 'Balcony', 'Concierge', 'Covered Parking', 'Pets Allowed']",1561.0,Lebanon,Hadath,Baabda ,96.09224855861628,37,247,5,28,8,74,0,1,0,0,0,1,0,0,5
High-End Apartment with Panoramic View for Sale in Rabweh,320000.0,Apartment,3.0,4.0,"Rabweh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/PF-OH6-A-61/apartment-for-sale-rabweh-lebanon-PF-OH6-A-61,"𝗣𝗿𝗶𝗰𝗲: $𝟯𝟮𝟬,𝟬𝟬𝟬 A 200m2 apartment with a Panoramic Mountain view for sale in Rabweh  This property consists of: - 3 Bedrooms (1 Master) - 4 Bathrooms - 2 Living Rooms - 1 Dining Room - 2 Balconies - 2 Parking Spots (Underground)  Features Include: - Calm Area -High-End - Heating System - Split AC Installations - Walk-In Closet - Maid’s room (+ Bathroom) -Concierge - Storage Room  Reference: OH6.A.61 Reference OH6.A.61 320,000 USD Save Share","['Maids Room', 'Balcony', 'Concierge', 'Covered Parking', 'View of Landmark', 'Storage Room']",2153.0,Lebanon,Rabweh,El Metn ,148.62981885740828,75,444,9,57,11,93,0,1,0,0,0,1,0,0,6
Golden Area | 300 Sqm | Apartment For Sale,1100000.0,Apartment,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-20461/apartment-for-sale-achrafieh-lebanon-AP-20461,"Apartment For Sale in Achrafieh Easy Access - Golden Area   Space: 300  Sqm   Unit Features:  • 3 Bedrooms - 1 Master • 4 Bathrooms • Living Room • Dining Area • Closed Kitchen  • 2 Balconies  Facilities :  • 24/7 Concierge  • Central AC  • ⁠Heating System   Features:  • 2 Underground Parking • Storage Room   Sale Price: 1,100,000$ + 2.5% brokerage fees  - Reference #CS256 - Reference CS256 1,100,000 USD Save Share","['Central A/C', 'Balcony', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Storage Room', 'Near Public transportation', 'Near restaurants']",3229.0,Lebanon,Achrafieh,Beirut ,340.66274388355527,72,418,9,42,18,168,0,1,0,0,2,1,0,0,9
174 Sqm | Shared Pool&Gym | for Sale in Achrafieh,580000.0,Apartment,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-20458/apartment-for-sale-achrafieh-lebanon-AP-20458,"Apartment for Sale in Achrafieh Prime Location - Easy Access - New building   Space: 174 SQM   Unit Features:   • 3 Bedrooms • 4 Bathrooms • Closed Modern Kitchen  • Living Room • Maids Room   Features:  • 24/7 Concierge • Central AC • ⁠24/7 Electricity   • Shared pool • Shared Gym  • 24/7 Security  Facilities:  • 2 Underground Parkings • ⁠Storage Room    Sale Price: 580,000$ - Fresh USD +2.5% brokerage fees  - Reference #CS159 - Reference CS159 580,000 USD Save Share","['Maids Room', 'Central A/C', 'Shared Pool', 'Security', 'Concierge', 'Covered Parking', 'Shared Gym', 'Storage Room', 'Near Public transportation', 'Near restaurants']",1873.0,Lebanon,Achrafieh,Beirut ,309.66364121729845,80,472,10,49,19,168,1,1,1,1,0,0,0,0,10
