title,bedrooms,bathrooms,area,location,url,description,amenities,type,price,country,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
Chic One-Bedroom Apartment,1.0,1.0,1119.45,"Vana Towers, Erbil",https://homele.com/properties/chic-one-bedroom-apartment-83223,"Apartment For Sale, located in Erbil, Vana Towers, with an area of 104m², the price is $79,560. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 17","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Internet']",Apartment,79560.0,Iraq,71.07061503416857,35,173,3,26,10,96,2,1,1,0,0,1,0,2,6
Build your dream home,3.0,2.0,1614.59,"Baghlumnara, Erbil",https://homele.com/properties/build-your-dream-home-83189,"Residential Plot For Sale, located in Erbil, Baghlumnara, with an area of 150m², the price is $38,500.",[],Residential Plot,38500.0,Iraq,23.84506283328895,17,102,4,21,1,2,0,0,0,0,0,0,0,0,0
Apartment (117m²),2.0,1.0,1259.38,"Qaiwan Heights, Sulaymaniyah",https://homele.com/properties/apartment-117m2-83379,"Apartment For Sale, located in Sulaymaniyah, Qaiwan Heights, with an area of 117m², the price is $93,600. - building C14 Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 1","['Balcony', 'Parking Spaces', 'Central Heating', 'CCTV Security', 'Sewerage System', '24hr Electricity']",Apartment,93600.0,Iraq,74.32228556908954,38,198,2,17,11,104,2,1,1,0,0,1,0,1,6
Two Floor House,3.0,2.0,1130.21,"Safen, Erbil",https://homele.com/properties/two-floor-house-83206,"House For Sale, located in Erbil, Safen, with an area of 105m², the price is $110,000 (Negotiable). Consists of: - 3 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 2 Bathrooms - Floor number: 2",[],House,110000.0,Iraq,97.32704541633855,39,195,3,15,1,2,0,0,0,0,0,0,0,0,0
3-Storey Building with Multiple Units,3.0,2.0,2421.88,"Hawlery Nwe, Erbil",https://homele.com/properties/3-storey-building-with-multiple-units-83209,"Commercial Building For Sale, located in Erbil, Hawlery Nwe, with an area of 225m², the price is $400,000 (Negotiable). Consists of: - first floor (3 shops) - secound and third floor (4 apartments) - basemnent - Floor number: 3",[],Commercial Building,400000.0,Iraq,165.16094934513683,39,227,5,37,1,2,0,0,0,0,0,0,0,0,0
One-Bedroom Apartment in Empire Wings,1.0,1.0,871.88,"Empire Wings, Erbil",https://homele.com/properties/one-bedroom-apartment-in-empire-wings-83218,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 81m², the price is $89,000 (Negotiable). Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 15",[],Apartment,89000.0,Iraq,102.07826765151168,36,186,5,37,1,2,0,0,0,0,0,0,0,0,0
House for sale in Safin,5.0,3.0,2314.24,"Safen, Erbil",https://homele.com/properties/house-for-sale-in-safin-83204,"House For Sale, located in Erbil, Safen, with an area of 215m², the price is $240,000 (Negotiable). Consists of: - 5 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 3 Bathrooms - Floor number: 2",['Duct Air Cooler'],House,240000.0,Iraq,103.70575221238938,39,194,5,23,3,19,0,0,0,0,0,0,0,0,1
Modern Apartment with 4 Bedrooms,4.0,2.0,2432.64,"Downtown, Baghdad",https://homele.com/properties/modern-apartment-with-4-bedrooms-80479,"Apartment For Sale, located in Baghdad, Downtown, with an area of 226m², the price is IQD 497,200,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms","['Balcony', 'Parking Spaces', 'Electricity Generator', 'Central Air-Conditioner', 'Double Glazed Windows', 'Satellite/Cable TV']",Apartment,350635.0,Iraq,144.1376446987635,31,163,5,32,12,128,0,1,1,0,0,1,0,2,6
Modern Apartment in Erbil,2.0,2.0,1668.4,"Mini Slava, Erbil",https://homele.com/properties/modern-apartment-in-erbil-83192,"Apartment For Sale, located in Erbil, Mini Slava, with an area of 155m², the price is $115,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 2",[],Apartment,115000.0,Iraq,68.92831455286502,36,187,4,25,1,2,0,0,0,0,0,0,0,0,0
Prime Location for Residential Development,3.0,2.0,3229.17,"Baghlumnara, Erbil",https://homele.com/properties/prime-location-for-residential-development-83188,"Residential Plot For Sale, located in Erbil, Baghlumnara, with an area of 300m², the price is $53,000.",[],Residential Plot,53000.0,Iraq,16.412886283472222,17,102,5,42,1,2,0,0,0,0,0,0,0,0,0
New House,3.0,2.0,2152.78,"Raparin, Sulaymaniyah",https://homele.com/properties/new-house-83184,"House For Sale, located in Sulaymaniyah, Raparin, with an area of 200m², the price is $110,000. Consists of: - 3 Bedrooms - 2 Kitchens - 1 Hall - 2 Bathrooms","['Central Heating', 'Duct', 'Modern Ceiling', 'Turkish Bath']",House,110000.0,Iraq,51.096721448545594,30,157,2,9,7,61,0,0,0,0,0,0,0,0,4
Cozy Apartment in Erbil,2.0,2.0,1819.1,"Vana Towers, Erbil",https://homele.com/properties/cozy-apartment-in-erbil-83254,"Apartment For Sale, located in Erbil, Vana Towers, with an area of 169m², the price is $136,800. - Internal View Apartment - Building A Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms","['Parking Spaces', 'Central Air-Conditioner', 'Central Heating', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,128440.0,Iraq,70.60634379638283,38,196,4,23,12,118,2,1,1,0,0,0,0,0,6
Spacious house in Aram Village 2,4.0,4.0,2970.84,"Aram Village 2, Erbil",https://homele.com/properties/spacious-house-in-aram-village-2-83183,"House For Sale, located in Erbil, Aram Village 2, with an area of 276m², the price is $280,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 4 Bathrooms",[],House,280000.0,Iraq,94.24943786942413,36,172,6,32,1,2,0,0,0,0,0,0,0,0,0
Residential Plot,3.0,2.0,3229.17,"Baghlumnara, Erbil",https://homele.com/properties/residential-plot-83191,"Residential Plot For Sale, located in Erbil, Baghlumnara, with an area of 300m², the price is $77,500.",[],Residential Plot,77500.0,Iraq,23.999975225832024,17,102,2,16,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment with Modern Design,3.0,2.0,2281.95,"Vana Towers, Erbil",https://homele.com/properties/spacious-apartment-with-modern-design-83247,"Apartment For Sale, located in Erbil, Vana Towers, with an area of 212m², the price is $159,000. - Internal View Apartment - Building A Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms","['Parking Spaces', 'Central Air-Conditioner', 'Central Heating', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,159000.0,Iraq,69.67724972063367,38,196,5,37,12,118,2,1,1,0,0,0,0,0,6
Elegant 2-Bedroom Apartment,2.0,2.0,2206.6,"Swiss Compound, Baghdad",https://homele.com/properties/elegant-2-bedroom-apartment-82167,"Apartment For Sale, located in Baghdad, Swiss Compound, with an area of 205m², the down payment price is $21,320. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 1","['Balcony', 'Parking Spaces', 'Central Air-Conditioner', 'Central Heating', 'Double Glazed Windows', 'Satellite/Cable TV']",Apartment,266500.0,Iraq,120.77404151182816,37,192,3,27,12,122,0,1,1,0,0,1,0,1,6
Modern House in Kirkuk,4.0,2.0,2152.78,"Louloua Residential Compound, Kirkuk",https://homele.com/properties/modern-house-in-kirkuk-75913,"House For Sale, located in Kirkuk, Louloua Residential Compound, with an area of 200m², the price is IQD 180,000,000. - Type A Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'CCTV Security', 'Sewerage System', '24hr Electricity', 'Internet', 'Green Area']",House,126940.0,Iraq,58.96561655162162,40,203,4,22,10,93,2,0,0,0,0,1,0,2,6
Apartment For Sale in English tower,1.0,1.0,893.4,"English Tower, Erbil",https://homele.com/properties/apartment-for-sale-in-english-tower-71375,"Apartment For Sale, located in Erbil, English Tower, with an area of 83m², the price is $88,810. - Building A12 Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 3","['Balcony', 'Parking Spaces', 'Central Heating', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,88810.0,Iraq,99.40676068950079,38,188,6,35,11,102,2,1,1,0,0,1,0,0,6
Modern House in Baghdad City,4.0,3.0,2152.78,"Al Jawahery Residential City, Baghdad",https://homele.com/properties/modern-house-in-baghdad-city-81655,"House For Sale, located in Baghdad, Al Jawahery Residential City, with an area of 200m², the price is IQD 200,000,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 3 Bathrooms - Sales Center : Baghdad - Al Mansour - Jordan Street - Near Said Halib intersection - Call Center : 7740 - WhatsApp : +9647874777177","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'Storage Space', 'CCTV Security', 'Security Staff']",House,141044.0,Iraq,65.51714527262423,63,329,5,28,12,106,2,1,1,0,0,1,0,0,6
New Apartment in Laguna I,2.0,1.0,1377.78,"Buruj Residential Complex, Baghdad",https://homele.com/properties/new-apartment-in-laguna-i-69294,"Apartment For Sale, located in Baghdad, Buruj Residential Complex, with an area of 128m², the price is $222,484. - Building Laguna I Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom","['Balcony', 'Central Air-Conditioner', 'Double Glazed Windows', 'Storage Space', 'CCTV Security', 'Security Staff']",Apartment,222484.0,Iraq,161.48006212893205,36,192,5,25,12,115,2,0,1,0,0,1,0,0,6
Modern Living in Emperor Hills Complex,4.0,3.0,2098.96,"Emperor Hills Complex, Baghdad",https://homele.com/properties/modern-living-in-emperor-hills-complex-71368,"University Teachers Offers: * The Down Payment has been increased to (%5). For more information about offers please contact the sales center. Apartment For Sale, located in Baghdad, Emperor Hills Complex, with an area of 195m², the price is IQD 341,250,000. - Building B4 Consists of: - 4 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'CCTV Security', 'Security Staff']",Apartment,240656.0,Iraq,114.65487670084232,58,332,6,38,12,108,2,1,1,0,0,1,0,0,6
Cozy 2 Bedroom Apartment in Alaska Towers,2.0,2.0,1797.57,"Alaska Towers, Erbil",https://homele.com/properties/cozy-2-bedroom-apartment-in-alaska-towers-72981,"Apartment For Sale, located in Erbil, Alaska Towers, with an area of 167m², the price is $128,860. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 14","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,128860.0,Iraq,71.68566453601251,35,178,7,41,12,108,2,1,1,0,0,1,0,0,6
Apartment (118m²),1.0,1.0,1270.14,"London Towers, Erbil",https://homele.com/properties/apartment-118m2-66603,"Apartment For Sale, located in Erbil, London Towers, with an area of 118m², the price is $128,620. - Building C Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom","['Central Air-Conditioner', 'Central Heating', 'Double Glazed Windows', 'Security Staff', '24hr Electricity', 'Playground']",Apartment,128620.0,Iraq,101.2644275434204,34,170,2,17,12,123,1,0,0,0,0,0,0,1,6
"Building A5, 17th floor, No.7",1.0,1.0,1011.81,"Asco International City, Erbil",https://homele.com/properties/building-a5-17th-floor-no7-76855,"Apartment For Sale, located in Erbil, Asco International City, with an area of 94m², the price is $78,020. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 17","['Balcony', 'Parking Spaces', 'Central Air-Conditioner', 'Double Glazed Windows', 'Storage Space', 'Satellite/Cable TV']",Apartment,78020.0,Iraq,77.10933870983683,36,184,5,29,12,120,0,1,1,0,0,1,0,1,6
House (No. 27),4.0,3.0,2152.78,"Crystal City, Kirkuk",https://homele.com/properties/house-no-27-62872,"House For Sale, located in Kirkuk, Crystal City, with an area of 200m², the price is IQD 215,000,000. Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 3 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System']",House,151622.0,Iraq,70.43079181337619,40,197,3,14,12,108,2,1,1,0,0,1,0,0,6
Apartment (3+1),3.0,2.0,2055.9,"Infinity Towers, Sulaymaniyah",https://homele.com/properties/apartment-31-65517,"Apartment For Sale, located in Sulaymaniyah, Infinity Towers, with an area of 191m², the price is $155,000. - Type A Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 10","['Balcony', 'Double Glazed Windows', 'Storage Space', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,155000.0,Iraq,75.39277202198551,38,196,2,15,12,107,2,0,1,0,0,1,0,0,6
"House for Sale in Kirkuk, Aram City 3",4.0,2.0,2152.78,"Aram City 3, Kirkuk",https://homele.com/properties/house-for-sale-in-kirkuk-aram-city-3-61202,"House For Sale, located in Kirkuk, Aram City 3, with an area of 200m², the price is IQD 190,000,000. - Opposite House - A-123 Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'CCTV Security', 'Security Staff']",House,133992.0,Iraq,62.24138091212292,42,202,8,37,12,108,2,1,1,0,0,1,0,0,6
Apartment (3+1),3.0,1.0,1194.79,"Bardasur Heights, Kalar",https://homele.com/properties/apartment-31-64325,"Apartment For Sale, located in Kalar, Bardasur Height, with an area of 111m², the price is $63,000. - Corner, Sulaymanya & Rizgary view - Building A7 Payment plan: - Down payment $6,500 - After 6 months $5,000 - After 6 months $5,000 - Monthly Installment (for 24 months) $350 - Handover the key $7,500 - Monthly Installment $350 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 1 Bathroom","['Balcony', 'Parking Spaces', 'Storage Space', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,63000.0,Iraq,52.72893144401945,73,396,2,15,11,100,2,1,1,0,0,1,0,0,6
House (Type C),5.0,4.0,3229.17,"Royal City, Kalar",https://homele.com/properties/house-type-c-58201,"House For Sale, located in Kalar, Royal City, with an area of 300m², the price is $253,000. Consists of: - 5 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 4 Bathrooms","['Balcony', 'Double Glazed Windows', 'Security Staff', 'Sewerage System', '24hr Electricity', 'Internet']",House,253000.0,Iraq,78.34830622110326,35,168,3,14,11,105,1,0,0,0,0,1,0,2,6
Apartment (1+1),1.0,1.0,871.88,"Shari Sharan, Sulaymaniyah",https://homele.com/properties/apartment-11-59069,"Apartment For Sale, located in Sulaymaniyah, Shari Sharan, with an area of 81m², the price is $39,500. Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 1 Bathroom - floor number: 10","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'Storage Space', 'CCTV Security']",Apartment,39500.0,Iraq,45.304399688030465,36,187,2,15,12,107,2,1,1,0,0,1,0,0,6
Corner House (With Platinum offer),2.0,1.0,2152.78,"Jaff City, Kalar",https://homele.com/properties/corner-house-with-platinum-offer-58309,"House (Platinum Offer with %8 discount) For Sale, located in Kalar, Jaff City, with an area of 200m², the price is $61,640. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 1 Bathroom","['Balcony', 'Double Glazed Windows', 'Security Staff', 'Waste Disposal', '24hr Electricity', 'Internet']",House,61640.0,Iraq,28.632744637166823,40,199,5,34,11,104,1,0,0,0,0,1,0,2,6
One Floor House,2.0,1.0,1937.5,"Hiwa City, Kalar",https://homele.com/properties/one-floor-house-57156,"House For Sale, located in Kalar, Hiwa City, with an area of 180m², the price is $76,500. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Living Room - 1 Bathroom","['CCTV Security', 'Security Staff', 'Sewerage System', '24hr Electricity', 'Playground', 'Green Area']",House,76500.0,Iraq,39.483870967741936,32,156,3,15,11,102,2,0,0,0,0,0,0,1,6
House (in Third Zone),2.0,2.0,1937.5,"Shari Shko, Kalar",https://homele.com/properties/house-in-third-zone-57747,"House (Diamond Offer) For Sale, located in Kalar, Shari Shko, with an area of 180m², the price is $58,500. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Living Room - 2 Bathrooms","['Parking Spaces', 'Double Glazed Windows', 'Security Staff', 'Sewerage System', '24hr Electricity', 'Internet']",House,58500.0,Iraq,30.193548387096776,34,174,4,21,12,112,1,1,1,0,0,0,0,2,6
House (250m²),4.0,4.0,2690.97,"Soma City, Kirkuk",https://homele.com/properties/house-250m2-58875,"House For Sale (Type A), located in Kirkuk, Soma City, with an area of 250m², the price is IQD 345,000,000. - A14. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 4 Bathrooms","['Balcony', 'Central Air-Conditioner', 'Satellite/Cable TV', 'CCTV Security', 'Security Staff', 'Waste Disposal']",House,243301.0,Iraq,90.4138656320955,40,191,2,13,11,113,2,0,0,0,0,1,0,1,6
Contemporary Living in Baghdad,1.0,2.0,1291.67,"Baghdad View, Baghdad",https://homele.com/properties/contemporary-living-in-baghdad-75159,"Apartment For Sale, located in Baghdad, Baghdad View, with an area of 120m², the price is IQD 148,000,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 2 Bathrooms",[],Apartment,104373.0,Iraq,80.80469469756207,32,166,4,30,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment with Stunning Views,4.0,3.0,2529.52,"Cavalli Tower, Erbil",https://homele.com/properties/spacious-apartment-with-stunning-views-81828,"Apartment For Sale, located in Erbil, Cavalli Tower, with an area of 235m², the price is $246,750. - Waziran View Consists of: - 4 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms - Floor number: 26","['Parking Spaces', 'Central Air-Conditioner', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Waste Disposal']",Apartment,246750.0,Iraq,97.5481514279389,38,193,5,38,13,123,2,1,1,0,0,0,0,0,6
Cozy family home in prime location,3.0,2.0,2152.78,"Atlantic City, Erbil",https://homele.com/properties/cozy-family-home-in-prime-location-74870,"House For Sale, located in Erbil, Atlantic City, with an area of 200m², the price is $160,000. - Block K Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Parking Spaces', 'Satellite/Cable TV', 'Security Staff', 'Waste Disposal', 'Furnished Kitchen', 'Playground']",House,160000.0,Iraq,74.32250392515724,38,181,6,34,11,111,1,1,1,0,1,0,0,1,6
Furnished Apartment For Sale,1.0,1.0,925.7,"Empire Wings, Erbil",https://homele.com/properties/furnished-apartment-for-sale-83168,"Furnished Apartment For Sale, located in Erbil, Empire Wings, with an area of 86m², the price is $110,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 5",[],Apartment,110000.0,Iraq,118.82899427460299,36,183,4,28,1,2,0,0,0,0,0,0,0,0,0
One Bedroom Apartment in Empire Diamond,1.0,1.0,1130.21,"Empire Diamond, Erbil",https://homele.com/properties/one-bedroom-apartment-in-empire-diamond-83169,"Furnished Apartment For Sale, located in Erbil, Empire Diamond, with an area of 105m², the price is $97,500 (Negotiable). Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 14",[],Apartment,97500.0,Iraq,86.26715389175463,37,199,6,39,1,2,0,0,0,0,0,0,0,0,0
